BFS-Nr,Name,Total,Schweiz,Albanien,Andorra,Belgien,Bulgarien,Dänemark,Deutschland,Finnland,Frankreich,Griechenland,Vereinigtes Königreich,Irland,Island,Italien,Liechtenstein,Luxemburg,Malta,Monaco,Niederlande,Norwegen,Österreich,Polen,Portugal,Rumänien,San Marino,Schweden,Spanien,Türkei,Ungarn,Vatikanstadt,Zypern,Slowakei,Tschechische Republik,Serbien,Kroatien,Slowenien,Bosnien und Herzegowina,Montenegro,Mazedonien,Kosovo,Estland,Lettland,Litauen,Moldova,Russland,Ukraine,Belarus,Äquatorialguinea,Äthiopien,Dschibuti,Algerien,Angola,Botsuana,Burundi,Benin,Côte d'Ivoire,Gabun,Gambia,Ghana,Guinea-Bissau,Guinea,Kamerun,Kap Verde,Kenia,Komoren,Kongo (Brazzaville),Kongo (Kinshasa),Lesotho,Liberia,Libyen,Madagaskar,Malawi,Mali,Marokko,Mauretanien,Mauritius,Mosambik,Niger,Nigeria,Burkina Faso,Simbabwe,Ruanda,Sambia,São Tomé und Príncipe,Senegal,Seychellen,Sierra Leone,Somalia,Südafrika,Sudan,Namibia,Swasiland,Tansania,Togo,Tschad,Tunesien,Uganda,Ägypten,Zentralafrikanische Republik,Eritrea,Südsudan,Westsahara,Argentinien,Bahamas,Barbados,Bolivien,Brasilien,Chile,Costa Rica,Dominikanische Republik,Ecuador,El Salvador,Guatemala,Guyana,Haiti,Belize,Honduras,Jamaika,Kanada,Kolumbien,Kuba,Mexiko,Nicaragua,Panama,Paraguay,Peru,Suriname,Trinidad und Tobago,Uruguay,Venezuela,Vereinigte Staaten,Dominica,Grenada,Antigua und Barbuda,St. Lucia,St. Vincent und die Grenadinen,St. Kitts und Nevis,Afghanistan,Bahrain,Bhutan,Brunei Darussalam,Myanmar,Sri Lanka,Taiwan (Chinesisches Taipei),China,Indien,Indonesien,Irak,Iran,Israel,Japan,Jemen,Jordanien,Kambodscha,Katar,Kuwait,Laos,Libanon,Malaysia,Malediven,Oman,Mongolei,Nepal,Korea (Nord-),Vereinigte Arabische Emirate,Pakistan,Philippinen,Saudi-Arabien,Singapur,Korea (Süd-),Syrien,Thailand,Vietnam,Bangladesch,Timor-Leste,Palästina,Armenien,Aserbaidschan,Georgien,Kasachstan,Kirgisistan,Tadschikistan,Turkmenistan,Usbekistan,Australien,Fidschi,Nauru,Vanuatu,Neuseeland,Papua-Neuguinea,Tonga,Samoa,Salomoninseln,Tuvalu,Kiribati,Marshallinseln,Mikronesien,Palau,Staatenlos,Nicht zuteilbar gemäss den aktuellen Grenzen,Ohne Angabe
340,Rütschelen,578,560,0,0,0,0,0,11,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,Schwarzhäusern,480,466,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,Thunstetten,3043,2560,0,0,0,0,0,82,0,1,0,2,0,0,63,2,0,0,0,3,1,8,2,12,0,0,0,2,34,0,0,0,1,0,64,3,0,11,0,35,59,0,1,2,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,6,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Ursenbach,930,897,0,0,0,0,0,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Wynau,1540,1278,0,0,0,0,0,32,0,1,0,0,0,0,36,0,0,0,0,6,0,3,7,10,0,0,0,4,16,0,0,0,0,0,62,0,0,1,0,20,51,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,Bern,124381,95563,34,0,64,105,81,5599,71,617,105,299,45,3,4096,37,24,2,2,210,39,575,244,1342,119,0,91,1818,1123,150,1,4,119,140,977,604,41,348,24,1094,1048,13,10,17,14,308,137,20,0,59,1,108,82,0,3,2,41,1,30,66,3,28,52,3,50,0,19,54,1,7,68,5,1,5,134,0,2,1,4,117,8,4,1,0,0,39,0,13,243,21,16,0,0,4,15,2,215,12,120,0,211,0,0,43,1,1,34,355,87,15,95,58,6,5,0,4,1,6,16,103,124,87,79,5,2,16,75,0,1,15,40,276,0,0,0,0,0,0,53,1,1,0,4,969,15,310,263,62,261,150,25,119,11,18,7,0,2,4,83,23,0,0,14,26,2,0,117,157,46,10,44,61,220,252,56,0,13,8,23,8,23,5,6,0,7,62,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0,17
352,Bolligen,6076,5636,0,0,7,0,3,127,0,8,1,4,0,0,66,0,0,0,0,2,0,12,6,31,0,0,8,26,1,1,0,0,1,2,5,5,0,9,0,0,9,0,0,0,0,6,3,1,0,4,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,2,0,6,0,0,2,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,15,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Bremgarten bei Bern,4193,3823,0,0,1,0,1,142,1,4,1,4,0,0,51,0,0,0,0,10,0,11,2,11,2,0,0,16,1,3,0,0,3,0,19,4,4,1,0,4,3,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,7,0,6,0,0,6,1,3,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Kirchlindach,2849,2680,0,0,0,4,1,70,5,2,0,3,1,0,11,1,0,0,0,3,0,2,5,16,4,0,2,3,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,Köniz,38823,32795,8,1,11,32,13,1050,11,65,11,76,15,2,1052,7,4,0,0,40,1,189,38,269,16,0,22,322,279,33,0,2,39,24,191,72,11,76,5,190,164,2,11,4,1,40,38,1,0,23,0,14,9,0,0,0,17,0,12,7,1,8,12,0,12,0,0,24,0,0,16,0,0,2,43,0,0,1,0,26,2,0,6,0,0,2,0,3,97,11,11,0,0,0,2,0,20,4,26,0,55,0,0,11,0,0,6,66,16,6,20,7,2,1,0,3,0,1,2,16,33,8,11,0,0,2,11,0,0,2,6,55,0,0,0,1,0,0,11,0,2,0,0,317,0,83,60,12,41,39,2,18,4,3,2,0,3,5,17,5,0,0,5,3,0,0,26,44,3,0,5,3,46,47,6,0,2,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
356,Muri bei Bern,12625,11056,0,0,7,5,10,343,7,46,8,55,3,0,153,3,0,0,0,28,5,47,11,22,5,0,10,37,43,18,0,0,12,7,43,32,2,18,3,6,15,0,2,0,1,15,5,12,0,6,0,9,5,0,0,0,4,0,1,1,0,2,10,0,6,0,1,3,0,0,0,0,0,0,20,0,0,0,0,2,1,0,0,0,0,0,0,0,3,9,1,0,0,0,2,0,8,0,1,0,14,0,0,3,0,0,0,27,6,0,8,0,0,0,0,0,0,1,1,11,8,1,4,0,1,0,12,0,0,5,2,49,0,0,0,0,0,0,1,0,0,0,0,15,2,25,24,11,7,17,16,17,0,8,2,0,8,0,5,19,0,0,0,0,17,0,4,10,0,3,12,14,14,1,2,0,0,1,0,1,10,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
357,Oberbalm,865,828,0,0,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,Stettlen,2908,2612,0,0,1,1,0,76,4,6,1,6,0,0,58,0,1,0,0,7,0,5,0,2,0,0,1,5,12,1,0,0,0,4,13,2,0,1,0,16,0,0,1,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
359,Vechigen,4608,4296,0,0,1,5,1,121,1,0,0,13,1,0,33,0,0,0,0,9,0,10,1,1,3,0,0,1,2,0,0,0,4,0,8,6,0,0,0,12,2,0,1,0,0,4,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,18,0,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
360,Wohlen bei Bern,8920,8182,0,0,2,6,3,204,1,9,0,13,0,0,99,3,0,0,0,17,0,21,10,14,1,0,1,18,45,5,0,0,2,1,27,18,7,10,0,15,23,0,0,0,0,7,4,0,0,6,0,2,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,2,0,5,0,12,0,0,1,0,0,0,5,2,0,1,2,0,0,0,1,0,0,0,0,1,0,4,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,22,0,4,3,1,19,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
361,Zollikofen,9831,8023,0,0,1,5,2,236,1,16,4,5,3,3,258,2,0,0,0,8,2,20,21,62,6,0,0,57,145,6,0,0,6,6,126,75,0,63,4,127,116,0,0,0,0,7,5,0,0,9,0,2,1,0,0,0,6,0,0,3,0,1,5,0,4,0,1,3,0,0,2,2,0,0,7,0,0,0,0,3,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,10,0,1,0,46,0,0,2,0,0,0,27,0,1,4,0,0,0,0,0,0,0,0,3,2,1,3,0,0,0,0,0,1,0,6,10,0,0,0,0,0,0,12,0,0,0,1,105,0,15,16,7,14,6,0,5,4,0,1,0,0,0,2,1,0,0,1,0,0,0,0,6,0,0,1,0,15,17,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0
362,Ittigen,10946,8798,1,0,2,9,4,304,1,16,1,16,6,0,278,2,1,0,0,14,4,48,15,113,13,0,3,62,168,12,0,0,6,4,166,113,4,54,6,58,72,0,3,0,0,10,7,0,0,5,0,3,0,0,0,1,1,0,3,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,1,0,0,11,2,0,0,0,0,6,0,9,0,3,0,39,0,0,2,0,0,1,25,3,0,6,2,0,0,0,0,0,2,0,4,10,4,4,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,16,0,0,0,0,194,0,12,1,3,22,17,3,3,0,1,0,0,0,2,2,4,0,0,0,1,0,0,20,16,0,0,0,2,30,8,11,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
363,Ostermundigen,15438,11678,10,0,1,13,1,367,2,36,4,22,0,0,742,0,2,0,0,11,0,62,25,293,12,0,2,183,266,7,0,0,20,10,213,96,4,57,14,126,132,0,1,0,0,7,14,2,0,20,0,23,20,0,0,0,12,0,7,1,0,7,7,0,1,0,1,15,0,0,2,0,0,0,9,0,0,0,0,19,1,0,0,0,0,4,0,5,1,0,2,0,0,0,0,0,15,0,5,0,56,0,0,2,0,0,0,40,3,2,27,5,0,0,0,0,0,2,2,0,18,2,4,3,1,3,8,0,0,0,1,7,0,0,0,0,0,0,6,0,0,0,0,231,0,61,100,13,37,22,2,8,5,0,6,0,0,0,2,1,0,0,0,0,0,0,17,30,6,1,3,30,29,16,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4
371,Biel/Bienne,51203,36507,17,0,42,36,21,1098,5,670,17,49,4,0,3288,5,7,0,0,61,2,174,73,1221,53,0,13,827,885,23,0,0,58,38,809,151,16,240,18,615,476,2,2,4,5,72,33,7,0,33,0,155,128,0,2,9,51,5,6,25,1,30,186,1,16,0,14,189,0,4,48,4,0,5,169,2,17,0,7,39,15,4,5,1,1,11,0,1,71,1,21,0,0,0,62,10,286,0,16,2,204,0,0,10,1,0,7,251,85,0,101,14,0,2,0,0,0,2,2,23,28,36,33,2,0,2,6,0,1,2,7,31,0,0,0,0,0,1,94,1,0,0,0,194,5,57,18,2,107,90,2,14,10,5,56,0,1,3,18,7,0,0,6,2,0,0,28,10,0,1,4,38,122,94,7,0,2,4,0,14,9,1,0,0,1,7,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,6
372,Evilard,2371,2118,0,0,3,2,0,70,0,36,0,5,0,0,36,0,0,0,0,3,0,3,3,14,3,0,2,7,1,5,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,9,4,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,Arch,1531,1408,0,0,0,0,0,48,0,10,0,1,0,0,11,0,0,0,0,0,0,5,0,8,0,0,0,4,0,3,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Büetigen,788,751,0,0,0,0,1,13,0,2,0,0,0,0,3,0,0,0,0,0,1,2,0,3,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Büren an der Aare,3253,2816,0,0,0,2,0,79,0,8,0,1,0,0,68,0,0,0,0,10,0,5,4,79,0,0,3,5,10,2,0,0,7,2,16,8,0,0,0,28,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,49,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,Diessbach bei Büren,891,830,0,0,1,0,0,27,0,1,0,0,0,0,5,0,0,0,0,0,0,2,4,12,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,Dotzigen,1332,1249,0,0,0,0,1,32,0,3,0,1,0,0,11,0,0,0,0,2,0,3,0,6,0,0,1,1,3,2,0,0,1,1,1,2,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Lengnau (BE),4603,3731,0,0,3,8,0,101,1,15,0,3,1,0,119,0,0,0,0,10,0,18,6,49,5,0,11,26,83,11,0,0,3,1,70,11,1,6,0,68,33,0,0,0,0,6,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,9,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,75,0,0,0,0,15,2,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,8,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
388,Leuzigen,1193,1144,1,0,0,0,0,25,0,1,0,1,0,0,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,Meienried,53,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,Meinisberg,1271,1139,0,0,0,0,0,40,1,0,0,1,0,0,9,0,0,0,0,1,0,1,1,1,0,0,2,2,9,2,0,0,1,0,15,0,0,4,0,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Oberwil bei Büren,800,750,0,0,1,0,0,24,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
